Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.1127480457005412,0.0048000000000000004,0.8064,37.05039085989176,0.37050390859891763,3.456,257.8503908598917,2.5785039085989174,42.048,3473.8503908598923,34.73850390859892
