Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.1127480457005412,0.0048000000000000004,0.8064,23.61039085989176,0.23610390859891758,3.456,200.25039085989175,2.0025039085989174,42.048,2773.0503908598916,27.73050390859892
