Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06438004557428927,0.0031999999999999997,0.5376000000000001,25.603990885142146,0.25603990885142147,2.3040000000000003,177.00970517085642,1.7700970517085641,28.032,2382.2668480279995,23.822668480279997
