Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06438004557428927,0.0031999999999999997,0.5376000000000001,22.53199088514215,0.2253199088514215,2.3040000000000003,163.84399088514218,1.6384399088514217,28.032,2222.083990885142,22.220839908851424
