Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.04740736135290277,0.003,0.504,16.518527729419446,0.16518527729419447,2.16,126.91852772941945,1.2691852772941945,26.280000000000005,1734.9185277294196,17.349185277294197
