Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06971373796349008,0.004699999999999999,0.7895999999999999,46.13725240730196,0.4613725240730196,3.3839999999999995,268.5143952644447,2.6851439526444474,41.172,3507.485823835873,35.07485823835873
