Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06971373796349008,0.004699999999999999,0.7895999999999999,44.257252407301976,0.44257252407301984,3.3839999999999995,260.45725240730195,2.6045725240730193,41.172,3409.457252407302,34.094572524073016
