Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.09319479695432648,0.0044,0.7392000000000001,23.041040609134704,0.23041040609134705,3.168,184.9610406091347,1.8496104060913472,38.544,2543.3610406091348,25.43361040609135
