Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.2735548679312971,0.0036999999999999997,0.6215999999999999,-20.87097358625943,-0.2087097358625943,2.6639999999999997,115.28902641374054,1.1528902641374055,32.412,2098.4890264137402,20.9848902641374
