Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.2735548679312971,0.0036999999999999997,0.6215999999999999,-12.582973586259428,-0.12582973586259427,2.6639999999999997,150.80902641374055,1.5080902641374054,32.412,2530.64902641374,25.3064902641374
