Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.18228511002567555,0.0044,0.7392000000000001,5.222977994864891,0.052229779948648906,3.168,167.14297799486488,1.6714297799486486,38.544,2525.542977994865,25.255429779948653
