Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.1501170750014257,-0.0059,-0.9911999999999999,-62.53658499971483,-0.6253658499971483,-4.247999999999999,-341.69087071400054,-3.4169087071400055,-51.684,-4407.633727856857,-44.07633727856857
