Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.1501170750014257,-0.0059,-0.9911999999999999,-43.65658499971484,-0.4365658499971484,-4.247999999999999,-260.7765849997148,-2.6077658499971483,-51.684,-3423.176584999714,-34.231765849997146
