Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.0006930359131221385,0.0026999999999999997,0.45359999999999995,32.228607182624415,0.32228607182624414,1.944,162.63860718262444,1.6263860718262444,23.651999999999997,2062.0886071826244,20.620886071826245
