Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.0006930359131221385,0.0026999999999999997,0.45359999999999995,28.82660718262442,0.2882660718262442,1.944,148.05860718262443,1.4805860718262442,23.651999999999997,1884.6986071826243,18.846986071826244
