Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06992224646193432,0.0033000000000000004,0.5544,15.375550707613135,0.15375550707613134,2.3760000000000003,136.81555070761314,1.3681555070761315,28.908,1905.615550707613,19.05615550707613
