Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.06992224646193432,0.0033000000000000004,0.5544,24.61555070761314,0.24615550707613137,2.3760000000000003,176.41555070761316,1.7641555070761317,28.908,2387.4155507076134,23.874155507076132
