Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.017292347724412963,0.0013,0.2184,14.968469544882595,0.14968469544882596,0.936,77.7584695448826,0.777584695448826,11.388,992.3084695448825,9.923084695448825
