Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.08215801725318674,0.0055000000000000005,0.924,52.96839654936266,0.5296839654936266,3.9599999999999995,305.96839654936264,3.059683965493626,48.18,3990.968396549363,39.90968396549363
