Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.08215801725318674,0.0055000000000000005,0.924,55.16839654936265,0.5516839654936265,3.9599999999999995,315.396967977934,3.15396967977934,48.18,4105.682682263648,41.05682682263648
