Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,0.07964620318164096,0.00039999999999999996,0.06720000000000001,-19.049240636328193,-0.19049240636328194,0.28800000000000003,-4.329240636328196,-0.04329240636328196,3.504,210.0707593636718,2.1007075936367183
