Time, Spread %, Funding Rate %/H, Funding Rate %/W, Profit W, Effective Rate %/W, Funding Rate %/M, Profit M, Effective Rate %/M, Funding Rate %/Y, Profit Y, Effective Rate %/Y
2021-11-08 15:59:07,-0.09309645457668779,0.0082,1.3776,131.55929091533756,1.3155929091533756,5.904,527.6192909153376,5.276192909153376,71.83200000000001,6296.319290915338,62.96319290915338
